#{"t_start": 1735830508.8137672, "env_id": "CustomHopper-source-v0"}
r,l,t
107.365276,48,5.120257
58.528949,30,5.970133
43.443003,20,5.981317
63.102653,31,5.997844
99.539683,48,6.020375
90.120131,44,6.04733
124.723353,59,6.08385
82.145555,47,6.111505
10.80373,15,6.120277
49.939874,23,6.133703
18.032696,31,6.152358
62.765217,33,6.169828
130.972331,58,6.200123
6.93463,16,6.209523
101.376679,48,6.234121
34.138923,23,6.244932
96.73396,55,6.272999
160.583443,71,6.307107
4.571204,16,6.316419
93.117524,49,6.34356
6.852094,10,6.348392
82.094943,41,6.368679
111.766217,56,6.398424
112.563908,50,6.423967
79.489286,38,6.445095
78.581446,44,6.467576
208.089979,86,6.511523
150.935752,71,6.547114
48.356604,30,6.561724
68.973051,45,6.583668
214.176458,98,6.637652
218.707601,90,6.680755
92.427156,46,6.703231
82.925971,42,6.726496
192.151579,82,6.76621
211.256083,88,6.810078
61.267916,35,6.826871
84.237123,44,6.847645
69.348426,41,6.867312
3.761764,12,6.873178
168.990649,71,6.906024
18.241058,17,6.914351
56.299108,34,6.933574
110.802592,56,6.961908
59.772168,39,6.980692
17.524286,14,6.989212
32.076219,22,7.002131
52.668005,26,7.015004
71.02504,34,7.884758
74.032079,33,7.902768
109.022831,50,7.926803
64.991646,32,7.944173
45.108645,21,7.956342
2.12868,20,7.966427
77.58163,34,7.982407
161.16418,64,8.012341
100.806269,52,8.036382
211.139478,87,8.076272
88.725841,45,8.101812
90.545549,57,8.129528
83.361412,54,8.158414
76.517107,35,8.176238
130.937258,56,8.205071
201.472644,83,8.245983
75.196818,36,8.264033
56.900115,28,8.277107
105.572213,46,8.303166
189.652809,80,8.340877
90.585425,42,8.360596
160.754036,65,8.393598
145.844843,95,8.439595
48.227854,29,8.455664
214.63358,96,8.504729
17.521137,16,8.512343
232.910438,99,8.560334
96.646326,53,8.590985
156.548841,63,8.623825
186.96248,84,8.667629
36.690815,28,8.682291
-4.833188,11,8.68978
2.35096,11,8.695341
101.972663,46,8.718493
211.273085,84,8.759363
164.027534,75,8.801777
126.475596,54,8.827647
46.502909,30,8.84163
47.264949,21,8.851494
158.021125,66,8.882178
239.492352,113,9.780874
53.122432,25,9.792731
181.394988,73,9.829634
91.259134,46,9.856542
54.341563,24,9.870609
65.489922,29,9.884973
56.289515,25,9.896603
142.886161,58,9.927828
212.164072,92,9.972005
111.717097,49,9.995111
197.340162,79,10.03314
81.940162,38,10.055497
124.08056,53,10.08118
62.545553,26,10.093369
143.511052,58,10.127958
107.092628,44,10.154816
177.439077,84,10.197255
26.614546,15,10.204256
203.784661,81,10.241921
226.457819,103,10.289364
202.166791,83,10.327671
127.334143,56,10.353406
129.307978,57,10.38382
196.24199,81,10.420939
145.413615,59,10.448122
141.042007,61,10.476019
65.747212,32,10.491583
206.970065,93,10.535974
84.502677,41,10.555348
100.128463,43,10.577877
53.702425,27,10.593757
122.565192,53,10.624167
170.530195,70,10.659266
214.417821,86,10.705792
88.816496,41,10.725096
226.53338,112,11.602132
199.508648,83,11.647552
204.547375,82,11.689497
55.924674,30,11.707692
193.108229,80,11.748263
166.247115,70,11.78054
175.638663,78,11.816865
212.320461,85,11.856305
212.684407,87,11.897941
212.370918,90,11.941136
241.308483,104,11.991476
204.889772,82,12.034967
187.801697,80,12.077611
154.028254,65,12.10822
56.834283,27,12.123695
201.923178,87,12.166723
175.231173,73,12.200404
89.965631,46,12.224093
82.378752,44,12.248521
75.046818,37,12.266168
86.744968,41,12.28516
202.83996,86,12.325182
59.292046,28,12.340892
217.89469,88,12.383069
202.641717,83,12.421612
135.778211,59,12.448602
