#{"t_start": 1736609181.0895088, "env_id": "CustomHopper-source-v0"}
r,l,t
87.994527,49,8.798444
49.871893,29,8.815364
32.707534,25,8.831252
76.580646,44,8.857446
33.485848,36,8.876953
66.556189,39,8.897632
13.935861,15,8.905984
67.366781,38,8.926068
57.321508,33,8.943831
9.752491,12,8.951352
94.891755,60,8.986072
144.738016,70,10.056328
156.235785,75,10.115782
55.971473,40,10.140961
101.672984,65,10.179884
144.004369,85,10.230083
130.388784,69,10.27493
221.960865,100,10.340373
54.187707,41,10.363441
100.387624,54,10.393298
81.769001,53,10.425803
205.736857,86,10.471193
139.592023,67,10.505241
17.967894,22,10.517218
198.255084,96,10.572701
50.661582,37,10.592916
31.685242,26,10.608178
44.806307,32,10.62738
146.382166,74,10.675919
72.063502,44,10.703406
168.273319,78,10.752886
170.673203,87,10.805302
50.620272,29,10.822338
225.092403,105,10.885091
186.843976,109,10.943891
143.567795,68,10.980283
169.627246,79,11.02837
143.12404,75,11.071468
141.403341,69,11.107255
84.683388,58,11.138668
163.607878,78,11.181374
39.164857,32,11.19987
37.661955,29,11.215655
212.734162,99,12.267167
163.070235,75,12.311125
107.299467,51,12.348574
16.600578,22,12.363326
100.555955,50,12.394375
135.622055,61,12.431088
164.72608,93,12.485203
91.711239,46,12.513542
135.927367,65,12.555213
9.477886,36,12.577101
18.781634,24,12.590579
157.294255,127,12.662551
116.930224,57,12.697659
228.926118,108,12.76604
131.828693,67,12.810124
185.802795,81,12.859077
216.418566,94,12.914973
193.092644,81,12.960583
209.667664,117,13.030839
196.168524,87,13.117698
202.292133,86,13.170872
236.802622,119,13.240619
110.449731,58,13.285708
131.347302,69,13.330685
79.116641,43,13.361183
193.490034,84,13.422838
115.732909,59,13.472799
121.806878,57,13.523664
137.42427,64,13.574781
82.271558,45,14.74578
61.755569,35,14.769516
176.161708,79,14.818474
73.516724,41,14.851016
123.67445,60,14.89169
167.829726,79,14.940386
71.151902,39,14.962311
77.128341,44,14.987943
87.064485,53,15.020605
100.142893,52,15.051877
201.018203,87,15.098528
223.997735,99,15.153068
78.133088,43,15.180279
161.7977,80,15.227058
205.480823,90,15.281363
87.135189,57,15.315335
218.602462,97,15.37233
195.340345,86,15.422303
197.894159,85,15.472711
182.399077,80,15.519674
134.518703,67,15.562118
152.041831,70,15.602753
211.440389,91,15.659107
211.645809,89,15.712717
129.829806,74,15.758096
93.460285,51,15.78845
200.588084,86,15.840193
181.298523,84,15.895796
205.164964,92,15.950423
167.728813,73,17.013571
133.704438,77,17.063359
204.017717,89,17.120939
205.234994,89,17.176349
202.298172,85,17.23623
122.217716,59,17.273359
205.40112,85,17.326142
200.836627,88,17.37741
105.902408,57,17.41246
218.840296,94,17.470032
86.165976,45,17.497834
170.931312,78,17.551008
144.472857,68,17.590682
211.84661,90,17.647682
138.802781,63,17.682211
178.506661,82,17.73158
203.723287,86,17.788183
116.027572,59,17.837481
195.286988,87,17.892578
55.582072,32,17.917105
132.866412,80,17.977695
151.740698,71,18.022902
114.980294,58,18.059443
185.187468,80,18.109364
155.950218,69,18.149958
72.357006,39,18.172799
82.638148,44,18.197827
207.179507,90,18.251642
73.565381,43,18.278696
70.67473,37,21.60559
214.297038,94,21.663465
210.511773,94,21.733286
201.798307,87,21.815481
121.802603,65,21.858071
63.341235,37,21.883042
206.686437,91,21.940064
173.355133,80,21.995742
210.462681,90,22.051672
162.451001,79,22.101833
178.821031,81,22.151749
211.768614,91,22.207218
217.836157,95,22.262935
165.233858,82,22.316593
196.984767,86,22.374943
160.150968,75,22.422961
172.106805,79,22.470117
169.309265,80,22.517009
217.048282,95,22.572946
214.173918,97,22.625838
201.47464,89,22.680002
164.71664,77,22.722276
205.438925,90,22.775514
207.450993,90,22.827903
171.323326,84,22.88427
211.901824,91,23.96302
179.982413,87,24.025099
89.822949,50,24.069294
219.310881,102,24.134214
192.629584,85,24.186621
120.044835,59,24.228565
196.305896,91,24.284475
209.835837,91,24.335793
204.987997,90,24.393845
211.80209,90,24.449173
200.858692,87,24.506073
139.089655,69,24.54823
211.386238,90,24.601613
220.214608,94,24.657049
202.50116,87,24.711723
224.511858,96,24.771792
200.275175,89,24.838167
223.260825,96,24.902497
210.935981,92,24.960624
154.136497,79,25.008344
161.567432,76,25.054919
207.027576,89,25.110824
211.266135,93,25.1677
194.326605,85,25.219479
224.156882,95,26.358422
214.135093,98,26.425644
220.118458,100,26.487479
212.762637,90,26.546104
206.243206,89,26.607195
205.034149,92,26.662077
204.502837,91,26.718204
82.164927,48,26.74854
209.76363,90,26.804191
187.275614,84,26.854012
199.061418,91,26.908258
175.123955,82,26.958212
227.342054,102,27.020958
217.970356,98,27.078564
76.16382,43,27.107004
131.516891,68,27.14854
210.571436,93,27.205151
209.672435,90,27.261914
226.296603,103,27.33639
137.127408,70,27.380911
209.319907,89,27.436331
186.073271,83,27.485717
92.802033,63,27.524879
123.846273,61,27.559345
208.662403,90,28.657761
198.947199,88,28.713895
202.411442,90,28.778232
89.779334,51,28.811473
227.111942,99,28.878283
204.704742,90,28.936532
216.014802,97,28.996429
139.788307,70,29.038253
201.504123,91,29.094456
204.268167,93,29.15198
197.509607,89,29.206141
192.363211,88,29.258505
208.173721,95,29.313587
198.048903,99,29.36975
219.698284,96,29.428527
220.805582,97,29.480659
209.802439,94,29.530726
213.401947,98,29.582301
200.401003,89,29.632612
219.94181,96,29.683332
225.73156,97,29.73872
206.652408,91,29.786594
223.572432,97,29.84259
206.8424,92,31.059348
208.850965,89,31.128587
205.187838,87,31.204781
207.395358,88,31.27698
216.485619,92,31.34761
194.942792,84,31.402624
211.622777,90,31.46086
252.483717,108,31.53012
214.400011,91,31.586287
232.79503,101,31.649187
202.861875,89,31.700613
209.062075,90,31.754016
179.546911,83,31.80099
203.031348,87,31.850776
206.099483,89,31.90024
184.275546,82,31.945897
187.390451,91,32.002012
212.877058,91,32.054283
209.894379,90,32.105474
222.732948,94,32.155847
156.59642,73,32.196638
224.498312,103,32.251595
208.919261,93,33.204514
203.557383,87,33.261626
69.018112,40,33.288401
202.844267,97,33.352678
201.543946,86,33.405268
208.704577,97,33.467559
212.798505,92,33.521855
201.564606,88,33.57422
222.317412,94,33.625438
196.957475,87,33.673763
205.77919,88,33.722197
202.758678,89,33.769954
206.391266,92,33.820549
213.56815,94,33.871958
234.290685,98,33.926284
200.386188,87,33.972645
212.04521,105,34.027757
206.867504,93,34.075394
210.609366,89,34.124211
210.162525,91,34.17427
216.690784,95,34.239489
205.394158,90,34.304592
210.875146,88,34.36743
211.898295,99,35.535752
201.153002,89,35.598796
218.631724,93,35.66354
210.041115,95,35.724342
229.941903,99,35.791445
260.246844,107,35.8565
260.245664,116,35.922544
114.225069,59,35.955975
211.063228,90,36.008548
215.733221,92,36.061632
199.084803,87,36.111942
195.483364,87,36.159202
207.876945,90,36.21278
225.10857,95,36.266043
223.418469,101,36.32611
220.625492,97,36.383915
67.15337,39,36.409541
197.220567,86,36.455066
214.030015,100,36.510848
227.163328,104,36.570068
208.159789,91,36.618307
221.203697,98,36.671187
214.977306,96,36.719976
205.821358,89,37.748176
207.148256,91,37.820135
222.766449,98,37.916316
203.666612,94,37.998243
254.380309,117,38.089694
201.496162,88,38.152661
222.057555,94,38.216015
211.845095,94,38.278781
220.279265,93,38.339515
229.941254,112,38.416368
119.396954,62,38.456399
138.284222,71,38.500921
112.779885,57,38.537178
185.960046,85,38.590282
196.934224,93,38.648796
205.668288,90,38.70289
205.61359,96,38.763966
229.283123,99,38.823156
290.663265,122,38.900951
226.216524,95,38.955869
221.973078,101,39.016278
214.195877,95,39.074099
194.627038,90,40.117445
206.009795,90,40.17304
210.357844,93,40.238346
211.362,89,40.296998
302.581104,119,40.370529
209.309963,102,40.433834
217.538829,106,40.507212
210.049478,92,40.561458
201.891053,90,40.61636
165.181762,73,40.659467
161.207414,74,40.70336
240.774969,128,40.773875
207.949242,95,40.828586
194.51173,93,40.885689
210.641264,95,40.941394
198.751707,91,40.99198
167.879707,94,41.04538
216.261937,101,41.101736
189.74977,90,41.154972
178.912966,89,41.203835
238.004824,113,41.266336
228.251688,101,42.333429
209.482475,93,42.396222
193.849634,87,42.456456
220.038313,97,42.522077
187.197988,90,42.584896
216.020652,99,42.644198
233.110246,98,42.703029
262.816399,110,42.766028
243.453021,106,42.829307
219.405209,95,42.882169
229.160833,101,42.940128
287.668304,120,43.005522
225.388708,94,43.058666
263.284078,104,43.116335
227.293731,98,43.168602
200.227915,99,43.222286
218.693755,99,43.277635
269.160913,113,43.340175
204.441646,93,43.393143
249.788163,111,43.450202
222.690378,94,43.504259
215.287381,95,44.567795
244.968851,115,44.652911
194.596799,88,44.71297
211.735841,94,44.774207
233.260376,102,44.8371
238.219665,102,44.897404
211.796227,90,44.960514
205.645355,89,45.015244
206.649273,88,45.066462
215.061557,94,45.121558
229.62613,102,45.200335
219.40058,100,45.280558
100.011013,57,45.320723
198.995518,88,45.382938
236.702606,105,45.455093
196.497033,86,45.514448
222.284027,105,45.584419
274.510876,111,45.660506
240.182257,102,45.72508
249.548445,118,45.804037
239.591971,108,45.870416
313.029046,122,47.153632
256.397994,106,47.221514
299.888103,133,47.302646
307.217855,151,47.38767
235.587513,101,47.445612
217.797117,97,47.499033
240.344842,102,47.556682
306.413434,122,47.624412
340.729248,141,47.706137
190.03395,93,47.759284
284.643093,111,47.823102
212.825737,97,47.881308
234.587793,106,47.938847
260.360414,127,48.019223
248.908861,104,48.082388
300.943311,116,48.151704
349.029646,129,48.221038
290.70009,122,49.443549
220.599738,103,49.537332
249.936049,102,49.616027
240.863541,100,49.692493
218.519435,97,49.758953
318.457754,122,49.840142
298.542995,118,49.914794
243.160358,100,49.991502
226.24021,104,50.056675
274.09162,110,50.126362
232.984894,106,50.191159
391.441003,152,50.294886
229.127442,103,50.356043
209.629667,98,50.416836
211.45138,94,50.480317
212.823461,93,50.533652
96.680592,55,50.567559
188.904954,85,50.618603
223.488906,107,50.68588
227.506104,105,50.751136
228.031815,103,51.778208
273.572557,126,51.869933
235.857174,100,51.938683
106.083337,56,51.97667
214.624208,100,52.045006
303.504595,115,52.120315
344.526152,144,52.204681
269.981837,111,52.269202
360.309543,135,52.349521
321.393166,122,52.419657
313.981055,130,52.492367
311.07192,117,52.558447
96.882153,56,52.590636
166.003381,85,52.641099
240.402902,109,52.702441
311.576352,118,52.772218
258.099478,104,52.839412
324.273552,121,52.945247
293.149449,113,53.03301
163.432689,74,56.371624
304.071719,114,56.459761
308.531644,118,56.545588
288.90463,120,56.627386
377.300449,150,56.726833
231.661888,101,56.792971
305.946768,123,56.872041
357.006608,129,56.953423
329.071829,122,57.032716
136.781792,80,57.078261
296.468824,122,57.158363
288.894168,112,57.227344
203.513696,106,57.295318
186.960382,85,57.346696
248.817796,103,57.412689
354.349424,134,57.498269
343.321058,137,57.577533
341.888959,135,57.658406
444.75505,174,58.885204
271.389689,109,58.963828
323.919695,144,59.097333
272.153195,120,59.196716
336.471185,121,59.291985
302.510852,128,59.38721
281.894651,112,59.46474
299.455792,118,59.547438
327.460756,144,59.641828
179.4759,89,59.701133
574.991333,205,59.829468
328.33486,122,59.904604
239.791202,111,59.973248
277.909604,110,60.041459
344.468801,142,60.130049
342.216623,132,60.210164
415.964761,146,61.744438
432.184683,157,61.944559
338.903727,133,62.060282
313.787551,120,62.170016
170.532409,78,62.247961
224.21564,100,62.325246
279.732382,120,62.419953
594.197267,197,62.556614
315.673363,135,62.64376
290.319878,110,62.716376
302.546355,122,62.79304
310.107857,122,62.869535
483.923202,178,62.984446
189.966007,85,63.054995
247.441855,119,63.148877
318.294365,124,63.243709
290.305071,116,64.402643
331.135905,123,64.486987
334.854679,121,64.560662
330.06359,127,64.636424
339.38314,155,64.725927
280.908617,121,64.795669
316.888633,124,64.868036
405.897746,149,64.946389
344.344065,122,65.010161
331.251324,129,65.08057
281.67638,125,65.147419
335.058001,129,65.231732
298.998097,122,65.295591
143.47482,81,65.33535
327.201275,121,65.401283
360.774174,137,65.475477
287.797549,119,66.5084
166.95573,89,66.566716
434.354932,167,66.687027
99.105934,53,66.731638
427.380919,162,66.849807
216.472544,110,66.926909
182.106014,90,66.991347
301.742996,123,67.070971
363.385425,134,67.152591
437.813576,161,67.262016
351.909855,152,67.364033
288.004573,121,67.443574
358.302695,139,67.530113
344.713514,136,67.608092
353.522999,134,67.682186
409.295003,153,67.76759
380.411908,131,68.827211
298.672141,120,68.895927
356.208232,141,68.977391
387.45588,144,69.060747
378.365175,154,69.143677
299.388642,128,69.217261
361.475799,141,69.292625
340.063381,132,69.364146
366.227888,136,69.439143
423.483711,146,69.519084
356.375384,136,69.592398
352.432418,136,69.664281
413.418111,164,69.750807
392.613273,148,69.828488
181.661243,96,69.878672
368.132297,137,71.11856
352.526208,124,71.20686
113.07133,60,71.24577
350.5691,126,71.323543
313.915327,119,71.401233
282.993098,109,71.470304
444.051181,163,71.570276
339.452628,123,71.641409
386.64629,145,71.727035
316.408892,129,71.800467
119.732539,78,71.846254
382.929099,146,71.930977
182.162233,100,71.986883
337.66974,141,72.067039
167.638753,95,72.116974
361.393033,128,72.186911
300.893932,123,72.261332
361.839243,125,73.276942
396.972816,210,73.418698
114.625709,60,73.460713
394.344589,138,73.545825
507.742896,194,73.655649
296.76468,120,73.723819
407.126302,176,73.822949
504.791216,179,73.943066
349.408134,127,74.031787
245.666783,93,74.094025
507.274432,212,74.228566
331.311407,130,74.307821
394.282862,157,74.399383
441.908538,160,74.49355
538.608201,197,75.614933
376.718089,128,75.697163
388.951761,137,75.779342
380.287623,138,75.852615
370.40371,138,75.926126
249.839121,120,75.989855
81.642046,48,76.014777
185.857396,83,76.063855
189.681683,102,76.120734
577.124114,230,76.242385
378.232589,131,76.311314
364.738968,138,76.391696
159.377607,78,76.435304
207.127965,107,76.490569
260.90595,103,76.548678
104.333304,59,76.583017
504.290817,180,77.743348
403.811048,171,77.883525
539.533921,187,78.022942
490.044841,166,78.131
381.255401,131,78.212881
133.858811,68,78.254554
159.069267,81,78.308001
387.570503,134,78.387881
393.22362,139,78.468652
505.229219,185,78.574749
459.477917,164,78.667327
105.942732,61,78.705123
315.992546,135,78.781393
371.289416,156,78.867084
553.533243,194,78.976232
515.311298,186,80.090825
317.567143,119,80.171627
325.183063,123,80.25402
376.904193,150,80.349174
187.524743,82,80.399208
178.205692,82,80.447012
538.453039,204,80.566624
554.318649,182,80.669222
345.24376,131,80.74409
365.595124,145,80.82694
368.024558,134,80.90197
470.836686,180,81.006334
556.124052,194,81.14127
610.798137,215,82.446596
380.121659,145,82.559294
407.606738,144,82.658124
519.789739,185,82.777867
346.00677,145,82.870308
544.592046,201,83.003234
349.183351,134,83.083433
318.758802,115,83.149342
416.473044,154,83.241201
377.364621,130,83.319439
207.222442,94,83.37233
343.89568,145,83.462049
233.571116,99,83.516894
360.584738,152,83.602305
236.17165,114,83.665947
362.713137,127,84.747363
433.231178,185,84.875463
342.998602,136,84.966485
